user_id,platform,watch_time_minutes,genre,date,device,location,completion_rate,watch_category
f32bc00b-09e7-4e2d-8363-eba09534c68f,YouTube,148,Biography,01-12-2024,Tablet,South Africa,0.8,Long
26b6e377-5fed-4be1-971e-ade23d1a5e07,Zee5,29,Biography,13-08-2024,Smart TV,South Africa,0.24,Short
16b5c23c-0966-4f61-aa1b-ae3a2b8ebf89,SonyLiv,103,Comedy,07-03-2024,Gaming Console,UK,0.21,Long
fb72ed82-7f47-4229-9f17-6db4e12e4487,YouTube,183,Animation,31-03-2025,Smart TV,Mexico,0.83,Binge
04674303-2bd2-4cd7-a06e-ff5bc3026fdb,Zee5,178,Action,02-10-2024,Mobile,Canada,0.64,Long
039c4514-1e38-4b4b-a2a0-5715b683d340,YouTube,267,Drama,09-09-2024,Smart TV,UK,0.78,Binge
98892ad0-0529-43ae-abc0-0904fd3f4d7a,Prime Video,294,Crime,29-10-2024,Tablet,Brazil,0.33,Binge
de3019b9-46b3-452b-bab4-4f7a0f784aaa,Zee5,62,Reality,06-10-2024,Gaming Console,Mexico,0.9,Medium
a45516ca-7375-484e-8ba1-dbc081900147,Prime Video,283,Documentary,27-06-2024,Gaming Console,Spain,0.82,Binge
576d1e94-028d-471c-9b0e-bda6f76a7dba,Hotstar,149,Sci-Fi,05-02-2025,Mobile,Australia,0.91,Long
0b720349-94a5-4def-a643-3c68cab8dd7f,Hotstar,126,Crime,05-10-2024,Tablet,Mexico,0.47,Long
e5cb422b-b82b-4b21-852d-ca4fad06ecfd,Netflix,31,Family,08-05-2024,Mobile,France,0.42,Medium
5192a1c8-f8c3-4a5c-a208-ce05684fbc87,Prime Video,70,Music,13-01-2025,Mobile,USA,0.32,Medium
d09eeaf6-b2aa-47f4-95db-f0033ee1679a,Prime Video,105,Crime,24-04-2024,Mobile,USA,0.94,Long
7d80f5c2-f031-480e-92de-26b0c0061708,Netflix,98,Drama,17-11-2024,Smart TV,India,0.34,Long
acf683c9-dc6f-4a72-a366-7382b415980e,Hotstar,71,Horror,23-01-2025,Desktop,Germany,0.3,Medium
e36e9e48-1bbe-4369-af3b-4280f62988f1,Hotstar,254,Fantasy,30-09-2024,Smart TV,Brazil,0.35,Binge
62374e85-90a4-44c4-9ee9-b5b573d1ecc2,Zee5,146,Horror,20-07-2024,Tablet,Japan,0.82,Long
becf7665-220d-43cb-8435-c106c6479468,Zee5,271,Comedy,26-04-2024,Set-top Box,Germany,0.91,Binge
a0357ccf-3279-4a6c-bc16-ebd77d7c5ef7,SonyLiv,44,Sci-Fi,04-02-2024,Mobile,South Africa,0.85,Medium
6bf1d8d2-ebdf-4f77-b02b-6734f7171825,Hotstar,219,History,12-02-2025,Mobile,South Africa,0.65,Binge
db74ae7f-2bb3-4d05-9c9a-a4eb98fb074e,SonyLiv,135,Crime,15-04-2024,Desktop,India,1,Long
b6675d50-2a4f-4a2f-befd-4c8549ceb78e,YouTube,5,Sci-Fi,05-09-2024,Gaming Console,UK,0.26,Short
bfd8c893-efe9-47e8-b5d1-3cb1b14d65a8,Prime Video,13,Animation,31-05-2024,Mobile,France,0.89,Short
38d47417-9c9a-4d09-945b-a89a07afa9c5,Zee5,148,Sport,20-05-2024,Smart TV,UK,0.54,Long
b0b1549b-24be-4ae6-b076-a6aebbf7396a,YouTube,142,Mystery,08-02-2025,Mobile,Brazil,0.56,Long
1f3b2f26-6ec7-470a-a6e1-4eafab73a412,Zee5,183,Action,21-10-2024,Tablet,South Korea,0.3,Binge
fd7c8019-8d6b-4774-87eb-8d3cefab8aea,Netflix,282,Thriller,10-06-2024,Desktop,UK,0.23,Binge
a5fea42c-8dde-47cb-9dd9-f5a427ae2f47,Prime Video,148,Documentary,26-05-2024,Set-top Box,USA,0.45,Long
9b3b1b3e-9537-40a5-a67c-fcae2354b6fa,SonyLiv,194,Thriller,15-02-2025,Gaming Console,UAE,0.34,Binge
a395533f-ea40-48c8-af27-e003a839a815,SonyLiv,274,Reality,12-09-2024,Set-top Box,Mexico,0.59,Binge
d50fb53d-6a89-4ff2-aded-1af3cd1156e7,Zee5,191,Animation,31-03-2024,Tablet,South Korea,0.32,Binge
1befa7a4-08c1-4376-a216-5c9c522c3786,Hotstar,158,Crime,04-01-2025,Smart TV,Italy,0.31,Long
bee94073-1073-43ce-80d8-4cd9ed1cfbc4,SonyLiv,176,Family,05-08-2024,Set-top Box,Australia,0.9,Long
3f30604d-b346-40fc-9082-ac8315de2b89,Netflix,251,Horror,18-05-2024,Tablet,USA,0.94,Binge
6e759402-1916-4f16-99a6-78a98540f882,Netflix,15,Fantasy,25-06-2024,Set-top Box,South Korea,0.97,Short
0c9403d4-fc0a-4cd3-a613-834bce75da12,Hotstar,51,Reality,17-10-2024,Mobile,Italy,0.74,Medium
ae0b2996-8d71-404b-8b60-2d534d3f4c7b,Netflix,270,Action,05-12-2024,Desktop,Germany,0.82,Binge
c755a56b-beb6-4fab-8145-cb8ae4cc8aac,Prime Video,115,Mystery,16-03-2024,Mobile,Germany,0.87,Long
0222a5ca-37dc-4986-b493-59f639abb439,Zee5,283,Action,26-02-2024,Desktop,Germany,0.73,Binge
024f8d96-a6f9-48c1-937e-f0ea953b57db,Netflix,296,Sci-Fi,28-01-2024,Smart TV,Australia,0.46,Binge
819c6727-9994-4bae-bba0-135d542d9e76,Prime Video,256,Fantasy,17-11-2024,Tablet,UK,0.33,Binge
e2481685-b6c9-41a8-9e79-3e491f323e1f,Hotstar,80,Drama,16-11-2024,Set-top Box,South Korea,0.39,Medium
94a3b3ab-8549-4391-8af7-5d7041671833,Zee5,179,Thriller,29-05-2024,Desktop,Germany,0.87,Long
b3808c26-b0a5-4e78-ae55-b8759eed1ceb,Hotstar,113,Romance,02-11-2024,Tablet,France,0.76,Long
f4a8dc16-ea59-41dc-a8e1-162766b8e711,Zee5,18,History,12-12-2024,Set-top Box,Canada,0.56,Short
a2f2c1e0-53ba-4df8-9d89-5748756d0387,Netflix,185,Documentary,27-01-2025,Desktop,Italy,0.22,Binge
8a636447-a8d1-42dc-8c7e-e31b1efd39b1,Netflix,276,History,17-07-2024,Mobile,Germany,0.41,Binge
a5c0ddf7-9a5c-4280-bcfe-20a56423df72,Zee5,47,Animation,12-06-2024,Desktop,Spain,0.78,Medium
84bc4462-cd15-49d6-a80a-6fd8d02ee319,Prime Video,106,Romance,30-06-2024,Desktop,Spain,0.61,Long
a6ea87e8-0592-42b4-8064-77d4b71bc48c,Prime Video,117,Sci-Fi,27-08-2024,Gaming Console,India,0.55,Long
b9361a09-50e5-4006-8388-0dbbe2ce8b40,Prime Video,197,Documentary,25-02-2025,Set-top Box,India,0.45,Binge
620ba65c-64a8-4e50-8383-f4178bf52710,YouTube,13,Thriller,29-08-2024,Set-top Box,France,0.69,Short
943067cf-0b84-44bd-b5c1-4dfbc8ee4e7a,SonyLiv,153,Action,06-03-2024,Smart TV,USA,0.97,Long
f2cdf05a-a8e1-427c-903e-c4d4ccde1a2d,SonyLiv,228,Romance,19-06-2024,Set-top Box,South Korea,0.92,Binge
c0ac0166-638b-4eb8-8d7c-e5dfa8b74016,SonyLiv,114,Documentary,12-05-2024,Mobile,South Korea,0.22,Long
f92ac0c7-f0a2-4f94-ab59-64ae5d5037e6,Prime Video,88,Documentary,21-03-2024,Mobile,Brazil,0.58,Medium
45cac9e1-d26d-44cd-90d0-ede0a976705d,Netflix,47,History,13-06-2024,Tablet,Brazil,0.46,Medium
3712c07c-dfca-4bad-8f91-56d3cf0a3851,YouTube,70,Adventure,17-03-2025,Desktop,South Africa,0.61,Medium
fc2a6201-45a6-4b0e-b7dd-661abb13554f,Prime Video,113,Romance,03-03-2024,Desktop,Italy,0.68,Long
ed982b75-c0fb-4eff-a2d4-226265883024,Netflix,106,Sci-Fi,20-12-2024,Set-top Box,Japan,0.36,Long
e3ee1bb6-2d22-4afe-bf95-abedfa4be286,YouTube,139,History,20-02-2024,Desktop,India,0.83,Long
9dcade11-798b-489d-acc2-bf3c69c9a5dd,Netflix,90,Biography,12-03-2024,Mobile,USA,0.58,Medium
05ea3f5d-54b5-4f54-ae4f-41bb5e0b936b,Zee5,88,Thriller,12-02-2024,Gaming Console,Italy,0.99,Medium
8cf7fd51-7839-44be-83df-0315d7e4276c,Netflix,231,Music,18-11-2024,Tablet,India,0.22,Binge
595755c1-ec06-440e-8afc-712b76a3b923,YouTube,264,Thriller,26-03-2025,Desktop,India,0.35,Binge
c5a3d612-fd9d-47b2-b87e-9eddda64ef6f,Prime Video,24,Fantasy,16-11-2024,Gaming Console,South Africa,0.75,Short
69fda66f-1677-4216-b4ca-4372abb811d9,SonyLiv,39,Action,13-11-2024,Set-top Box,Canada,0.76,Medium
65a79df6-8c85-491b-9337-c285e9e54d2a,YouTube,247,Documentary,03-08-2024,Smart TV,France,0.67,Binge
141c711d-af08-46b6-a23a-ee682b67db80,Prime Video,274,Biography,09-07-2024,Mobile,South Korea,0.98,Binge
de0fc53d-c966-4706-bd0f-341a410ec8ea,Prime Video,227,Documentary,06-06-2024,Smart TV,France,0.53,Binge
5279ee03-8142-4313-91b5-5c77ef39b1cc,Hotstar,162,Documentary,30-03-2024,Mobile,UAE,0.53,Long
44aad1e5-a577-46d5-88b2-a026006b716c,Zee5,289,Thriller,25-02-2025,Tablet,UAE,0.93,Binge
565cc832-a2f9-4a65-ab20-89d1b6870658,Hotstar,40,Horror,13-04-2024,Set-top Box,South Africa,0.63,Medium
0d5d796b-d0fc-49d8-a9a6-33ffece604d2,SonyLiv,33,Fantasy,20-02-2024,Smart TV,Spain,0.48,Medium
4ede3f6f-c380-4cee-b514-723612003ea9,YouTube,259,Horror,10-09-2024,Tablet,Japan,0.78,Binge
16e71ec2-ad0e-4aec-bf19-e63505592ff7,Hotstar,146,Drama,16-04-2024,Tablet,USA,0.7,Long
4d78e3d0-accb-4b79-9c8b-4e00fd221c1a,SonyLiv,138,Family,20-10-2024,Tablet,Mexico,0.45,Long
04358ac0-9b55-4d1b-93e7-bd7fdfa3d815,Prime Video,148,Mystery,23-08-2024,Smart TV,Brazil,0.44,Long
a889d4d2-ef6c-4aa5-b7e3-89d2b10b629a,YouTube,249,Horror,18-11-2024,Smart TV,UAE,0.52,Binge
61565198-8390-4547-b7cb-c82b5d0c9d77,Hotstar,258,Music,28-11-2024,Smart TV,Italy,0.26,Binge
e9218de9-8400-4a62-b05d-b58f84917776,Netflix,9,Horror,21-12-2024,Desktop,Canada,0.95,Short
4ce3c025-3d7d-4b16-a2f8-c1b7beec3cda,SonyLiv,270,History,14-04-2024,Tablet,UK,0.35,Binge
8da9e742-ed20-4644-bde5-525312a79102,SonyLiv,243,Biography,11-09-2024,Set-top Box,UAE,0.36,Binge
9c506749-ca66-417a-9c45-95fcaaa389e9,Zee5,254,History,30-10-2024,Desktop,Canada,0.72,Binge
61746953-6fe8-4e3a-a3e6-057e7d74756e,Netflix,295,Music,30-01-2025,Mobile,Canada,0.78,Binge
4ce143ce-1329-4a0d-a541-ff212fe88a19,YouTube,35,Fantasy,20-01-2024,Smart TV,UK,0.79,Medium
47de572f-fe66-4628-b931-8dab75e275de,Hotstar,124,Biography,24-12-2024,Set-top Box,Japan,0.5,Long
e8e684d0-6ca3-44ce-8d07-5694e425600d,Prime Video,83,Thriller,12-03-2024,Gaming Console,France,0.9,Medium
bdfb2a0e-ae6e-441e-b1ee-2915cec57eba,Hotstar,13,Fantasy,26-04-2024,Mobile,Italy,0.64,Short
6b1712f4-c094-4bf6-8a5e-de97504297f0,YouTube,48,Documentary,01-01-2025,Tablet,UAE,0.55,Medium
222a0766-3dba-4ccb-98a3-2ba9f92928b7,YouTube,226,Thriller,09-05-2024,Tablet,South Korea,0.85,Binge
cb57fccb-721c-4a4c-9898-49fbd3917b66,YouTube,148,Family,29-04-2024,Set-top Box,Italy,0.39,Long
ae7dc1a9-8bd5-4791-bc42-3b5049522c41,YouTube,124,Documentary,31-07-2024,Desktop,UAE,0.89,Long
7e9e8b79-bb95-4b9e-b51b-f520693433c4,SonyLiv,57,Sport,16-08-2024,Smart TV,UAE,0.63,Medium
4239de26-9663-45df-957d-125deb27490e,Hotstar,69,Horror,01-07-2024,Set-top Box,USA,0.92,Medium
e1f36278-78ab-4625-b4bf-759136d5d34e,Netflix,180,Sci-Fi,13-05-2024,Smart TV,UK,0.36,Long
aa19d0f3-56b1-4430-a2be-df81f7e16c16,Prime Video,74,Fantasy,04-12-2024,Mobile,Mexico,0.95,Medium
d99bb733-4ba4-45e4-99e1-806e43284166,Prime Video,125,Sci-Fi,18-08-2024,Set-top Box,South Korea,0.75,Long
d532e770-f588-4f35-b7aa-920c97448ed2,Zee5,207,Crime,18-01-2025,Mobile,Brazil,0.69,Binge
f9de826d-894e-457f-b333-c40caf85789c,SonyLiv,293,Fantasy,29-12-2024,Mobile,Germany,0.54,Binge
7b87453c-07f4-45f5-ba45-5cca88da02d9,YouTube,184,Mystery,21-03-2025,Gaming Console,India,0.97,Binge
a95f587d-a7f0-4cdf-bc53-5258dbe21325,YouTube,85,Crime,08-03-2025,Gaming Console,India,0.56,Medium
e458284f-fe79-49d8-9413-4c25b116e215,YouTube,59,Biography,05-12-2024,Tablet,UAE,0.6,Medium
d22abb25-ea51-4f6e-8513-45aaa5cf1f68,SonyLiv,183,Thriller,13-03-2025,Tablet,France,0.83,Binge
ca7bd69f-ee6f-49b0-8f57-e73056f0962c,Netflix,102,Reality,02-09-2024,Tablet,Australia,0.43,Long
71912baa-69a1-4eb7-af97-fe63f4dafe42,YouTube,114,Action,28-01-2025,Set-top Box,Canada,0.43,Long
4812bb63-5bdd-4102-9791-b16cb94b2a87,Zee5,157,Reality,11-02-2025,Smart TV,UK,0.82,Long
9c9e01a1-4f2c-47c5-ad5f-a2177fbf8ec5,Zee5,129,Sport,08-09-2024,Tablet,Mexico,0.3,Long
87f4a1a9-c1a3-4b54-b868-a1ddfa5aea53,Netflix,95,Adventure,12-08-2024,Desktop,Japan,0.86,Long
ee79c2e1-9b0a-4efa-bcb6-a0ee724cc9ca,SonyLiv,298,Sport,05-06-2024,Mobile,Japan,0.7,Binge
604a1864-500e-4269-b1ff-6eb84e5a0c5b,YouTube,41,Thriller,28-04-2024,Set-top Box,UAE,0.63,Medium
a2abaea6-1925-4a82-9088-63e21f6fa177,Hotstar,9,Horror,03-04-2024,Smart TV,Canada,0.38,Short
c519ebd7-5828-4089-8a67-eb1df2c1302e,Hotstar,154,Adventure,15-08-2024,Gaming Console,South Africa,0.83,Long
0794863c-c50f-48a2-ac24-04b9f2c05692,Prime Video,176,Thriller,30-12-2024,Mobile,France,0.84,Long
7967b26d-4fcf-446c-b1fd-980a3f1aa95a,Netflix,266,Horror,24-01-2025,Tablet,Canada,0.59,Binge
55060257-8a09-4e63-9ad1-c397f7bde9eb,Hotstar,31,Comedy,04-07-2024,Gaming Console,France,0.51,Medium
efdf76bb-faa3-40e4-82d3-96bbf7a65daf,Prime Video,59,Thriller,29-11-2024,Gaming Console,Brazil,0.4,Medium
f7dd0831-0523-42bf-85d9-b681ddb23fca,Zee5,253,Music,03-07-2024,Gaming Console,Italy,0.8,Binge
65a76321-f90f-4cf3-9118-daf4123f9b53,Prime Video,277,Adventure,21-01-2025,Set-top Box,UAE,0.71,Binge
107c8d9b-6f18-4cfe-b56e-e92196b7ea51,YouTube,263,Biography,06-10-2024,Mobile,Australia,0.37,Binge
8ed1beb9-d07c-413a-b43c-6b55e7dba219,YouTube,270,Romance,06-02-2025,Smart TV,Brazil,0.84,Binge
0eeb8a2b-292f-459c-86b3-2ce4ed02ce1d,Zee5,195,Biography,17-08-2024,Mobile,Australia,0.91,Binge
ea4bfccf-6b95-4b42-826f-3622d5c0ecde,Netflix,67,Animation,21-09-2024,Desktop,South Africa,0.25,Medium
a4501836-2b82-4309-96f3-5879e4f51831,SonyLiv,108,Sci-Fi,06-06-2024,Tablet,UAE,0.82,Long
1c916983-998e-4a81-bd94-227d21385d19,YouTube,292,Romance,17-12-2024,Set-top Box,Australia,0.88,Binge
5cd1f6d7-63e1-4865-b9b6-a1888d946457,YouTube,263,Fantasy,17-03-2024,Smart TV,Italy,0.99,Binge
7dd5a80a-9688-43a6-8e8c-b5558907eaac,Prime Video,165,Mystery,22-03-2024,Set-top Box,Brazil,0.39,Long
702fb209-1c81-40eb-8a33-89e737a1449f,Prime Video,175,Comedy,03-03-2025,Smart TV,Canada,0.5,Long
a8b653bb-9ecb-42c9-aed4-228808d111bb,Prime Video,113,Thriller,29-06-2024,Tablet,UAE,0.97,Long
069f8067-b64b-4947-b2f2-c8f2941a9733,Hotstar,144,Animation,07-12-2024,Desktop,Germany,0.28,Long
6c572e72-ec03-49ee-81cb-627257bef7c0,Zee5,97,Romance,14-07-2024,Gaming Console,Japan,0.62,Long
673852de-8efe-4d71-9774-a6f849cf4863,Netflix,107,Documentary,29-02-2024,Tablet,USA,0.61,Long
44fa8e6e-d313-4646-95f1-617179f508ec,Prime Video,230,Crime,30-05-2024,Gaming Console,Japan,0.69,Binge
ddbf412e-9cdf-4b30-ad40-6f2584b41c81,Netflix,164,Comedy,01-03-2024,Tablet,Germany,0.46,Long
48790e31-a822-4ccd-a380-871f99b090bc,Prime Video,199,History,14-05-2024,Mobile,South Korea,0.94,Binge
598a4f43-d9ee-41f2-ba04-9accf4624cad,YouTube,149,Romance,03-03-2025,Set-top Box,India,0.42,Long
f96e047d-877d-4283-8210-29a85e310123,Netflix,246,Comedy,14-03-2025,Desktop,South Africa,0.72,Binge
7574581b-6f83-4cdd-915f-7a05a3e21a3a,Hotstar,136,Adventure,26-11-2024,Set-top Box,Brazil,0.6,Long
2756a50c-a01e-43d2-9431-dcef2fd236c0,Prime Video,97,Comedy,08-02-2024,Desktop,Germany,0.41,Long
3eb0508a-45be-4cbe-b5ff-4df4c0c6c165,SonyLiv,277,Mystery,09-09-2024,Tablet,UK,0.35,Binge
a40a82dd-28fd-4993-a400-46a8127472db,Zee5,196,Crime,12-01-2025,Desktop,UK,0.97,Binge
23bb7a88-eb45-43e9-97b6-7e0930c64026,YouTube,26,Fantasy,18-03-2025,Gaming Console,India,0.65,Short
8c421252-9a5b-45ff-9c52-7808e34d15cb,Prime Video,198,Sci-Fi,15-04-2024,Desktop,Brazil,0.68,Binge
510e0eb0-4ad0-4a10-b41d-0e4237c71367,Netflix,174,Crime,20-08-2024,Desktop,Italy,0.83,Long
6c86990c-4002-4aeb-8348-fd1931a8e162,Prime Video,15,Reality,19-12-2024,Set-top Box,USA,0.26,Short
cea9122c-5029-4724-b6c8-e1347571bf1e,YouTube,185,Comedy,23-01-2025,Desktop,France,0.77,Binge
0dbfca8c-2dab-4ae3-aaf2-d4fd378eb8e9,Zee5,236,Fantasy,18-06-2024,Smart TV,Italy,0.33,Binge
975b8053-714a-443d-9ac8-7d6fc8163c11,Zee5,33,Drama,04-08-2024,Tablet,Canada,0.79,Medium
2a306417-d2c0-482a-93c5-9c0ac93c6a89,Zee5,24,Drama,13-12-2024,Mobile,Canada,0.31,Short
57794eea-1d87-4038-9c45-ca197bd57b77,SonyLiv,9,Action,14-01-2024,Mobile,Mexico,0.87,Short
8d7f4dfc-8c4b-4782-95f8-1228018177cf,YouTube,38,Mystery,14-02-2025,Smart TV,South Africa,0.74,Medium
da38d174-503c-4333-acfe-03d269fdb65f,SonyLiv,144,Sport,16-01-2024,Set-top Box,Germany,0.51,Long
1aeccf81-3fae-432e-9b1f-99540bf74c8a,SonyLiv,32,Animation,06-08-2024,Smart TV,Japan,0.49,Medium
cc748675-c754-42dd-8e1b-c75ca5f1397d,Prime Video,102,Reality,20-01-2025,Mobile,Spain,0.32,Long
46096ea9-c4fa-4d00-8c1f-476a73f9f02a,YouTube,266,Thriller,06-02-2025,Gaming Console,Brazil,0.92,Binge
f71fe313-d3aa-4dbf-b1e4-750456ad33f1,YouTube,250,Horror,10-02-2025,Mobile,UK,0.29,Binge
3bf52c27-e94b-47a5-b3f6-795c300f9991,Prime Video,23,Comedy,17-06-2024,Mobile,Canada,0.58,Short
6ade300c-13c9-48a7-b8c1-98a4ca4a5ade,Hotstar,16,Animation,14-01-2024,Tablet,Japan,0.39,Short
64599c0b-8384-4bad-9962-d4cec956de61,SonyLiv,29,Music,06-03-2025,Mobile,India,1,Short
3f0cfea8-9a28-4717-b360-194f1b0b810a,Zee5,17,Thriller,30-08-2024,Mobile,France,0.67,Short
8f7de15c-bc90-4eb2-92e9-9b2b22e3f381,Netflix,80,Drama,14-11-2024,Desktop,France,0.32,Medium
dc718dd2-1949-48aa-9e6d-288b7e8a87bd,SonyLiv,263,Drama,08-01-2024,Smart TV,Italy,0.73,Binge
2d44a29c-9396-4971-8609-96def3b09441,Netflix,28,History,09-10-2024,Mobile,Mexico,0.99,Short
b20550d2-3b57-4d9d-81a4-3c5c94e4d06c,Prime Video,12,Sport,20-04-2024,Mobile,Brazil,0.68,Short
008f2207-76e4-4a11-aa1f-48960e6bae28,Netflix,232,Action,09-02-2024,Gaming Console,Mexico,0.57,Binge
7edd1179-9e7f-4708-85ba-07b1ccf57a06,Hotstar,127,History,15-02-2025,Mobile,Australia,0.43,Long
f7e8d47d-8085-45fb-9258-fbb2368cc3ab,YouTube,94,Action,08-03-2024,Tablet,Brazil,0.27,Long
8f4539ec-0f85-4508-8179-f84b8caa3b6e,Zee5,228,Thriller,02-05-2024,Set-top Box,South Korea,0.38,Binge
44cdbb20-7aed-46d6-8038-31a3f6c0dd8a,Netflix,228,Reality,12-11-2024,Gaming Console,Canada,0.64,Binge
fc253a27-f493-4a64-a458-9d1498d1ef73,Netflix,261,Adventure,14-06-2024,Mobile,Canada,0.8,Binge
dbede353-abe7-4113-a235-92d1e6c6aa25,Prime Video,7,Biography,21-07-2024,Set-top Box,Germany,0.9,Short
7ab7ea7b-7b83-4014-897e-dbcaa224bc92,Prime Video,275,Action,07-05-2024,Tablet,Canada,0.83,Binge
8e9e1814-b285-40b3-8642-9c4740dc2dd3,YouTube,152,Romance,29-12-2024,Smart TV,Canada,0.3,Long
d32474bb-f4c8-4c5c-b638-932fe23eab0c,Zee5,193,Drama,31-05-2024,Mobile,Japan,0.82,Binge
209ba843-d230-4ee2-9443-211e66890df5,Netflix,191,Music,15-02-2025,Smart TV,Australia,0.67,Binge
96d9f3bb-e9b9-4df8-b160-14288545c2b5,YouTube,192,Reality,28-02-2025,Mobile,Italy,0.58,Binge
9f2e66d3-4703-49dc-8369-04566aaaf676,Zee5,128,Sci-Fi,25-05-2024,Gaming Console,UK,0.66,Long
cad23fd4-79cd-4e13-99d6-560e1989506c,YouTube,41,Reality,18-02-2024,Gaming Console,UK,0.21,Medium
e56be82a-f126-4f2a-8595-643b80e5219a,Netflix,153,History,13-02-2025,Set-top Box,South Korea,0.25,Long
227432d3-fe73-4c50-b533-d03c98465227,Prime Video,110,Reality,03-01-2024,Tablet,France,0.62,Long
c6cd474a-89e8-478a-9f4d-cf9ece0637dd,Prime Video,107,Reality,07-09-2024,Desktop,UK,0.34,Long
96e1fa0a-43be-423c-af03-4dbfeaa9d9f9,Prime Video,236,Mystery,17-03-2024,Set-top Box,Italy,0.64,Binge
78fe39cd-160c-4a43-9c12-b1474307bd8e,Hotstar,150,Crime,25-02-2025,Set-top Box,Canada,0.48,Long
05e7eb90-ad43-4b0f-8ac2-fbeaf4246e16,YouTube,21,Fantasy,07-08-2024,Tablet,Australia,0.93,Short
a7260ac2-880c-4ef9-842d-e17d702981b9,Netflix,163,Romance,01-02-2025,Mobile,Japan,0.96,Long
58e25e1c-5812-46ff-9460-e806be85abf9,YouTube,286,Horror,19-01-2025,Smart TV,Australia,0.98,Binge
ee2e7c2b-22fd-44c0-ab2b-18b7ee3c3f05,Prime Video,282,Sport,13-12-2024,Smart TV,UK,0.92,Binge
7c112595-915d-445f-ac95-95a136dbb4b3,SonyLiv,129,Sport,13-01-2025,Mobile,UAE,0.99,Long
4e7afab9-4a76-4e29-b023-c5af43638c4a,SonyLiv,177,Biography,15-08-2024,Desktop,Australia,0.76,Long
41c5e0fd-8ccf-4eaa-a194-58f896e5e06c,YouTube,167,Sci-Fi,27-04-2024,Desktop,Canada,0.97,Long
87d12223-0dca-473c-bcaa-cb44673162d9,Zee5,207,Music,23-09-2024,Desktop,Germany,0.71,Binge
dcf5715b-171f-45d0-a48b-e24f3cd58924,SonyLiv,159,Music,22-08-2024,Mobile,Spain,0.85,Long
788dc1ca-ce0a-4ea9-a90b-8980d3d6d7bd,SonyLiv,265,Action,16-06-2024,Gaming Console,Italy,0.31,Binge
7cc9c419-5899-4bdf-95e7-c7a697e485f8,YouTube,190,Animation,16-09-2024,Set-top Box,Germany,0.75,Binge
2bfa8bc0-948d-4244-a171-3919d365092b,Hotstar,61,Horror,21-02-2025,Gaming Console,UK,0.94,Medium
45e758d3-ea55-44c7-8a1f-7c2d982b98b3,Hotstar,221,Drama,11-07-2024,Mobile,Germany,0.63,Binge
969cce81-8166-4cdf-96b9-0b136597df3d,Prime Video,212,Fantasy,02-07-2024,Gaming Console,UAE,0.35,Binge
8fb7f34f-f6ee-41e6-b5c7-e45084538797,Netflix,206,Romance,10-01-2024,Desktop,UAE,0.62,Binge
1a3de23f-7b2a-472d-8306-251183769d9f,Zee5,78,History,02-12-2024,Gaming Console,Germany,0.77,Medium
325bb5d6-3b4c-4b3b-a79a-daaea668e776,Netflix,89,Action,22-11-2024,Mobile,Brazil,0.82,Medium
bebead80-906f-4376-8fb6-c66c82ad4d68,Netflix,124,Action,24-12-2024,Set-top Box,Japan,0.62,Long
e3440414-9f40-4453-a6bf-b70656dc58e9,Zee5,18,Action,23-03-2025,Gaming Console,Germany,0.37,Short
186b4cad-6af2-48dc-b6c4-8fa201d168b9,Hotstar,133,Sci-Fi,20-05-2024,Gaming Console,Japan,0.94,Long
93f505e0-ff99-48cf-a7c8-07b089ec423e,SonyLiv,286,Mystery,22-01-2024,Gaming Console,Spain,0.82,Binge
5edc3e1d-599b-454c-a701-d56f91b6cc94,Prime Video,53,Music,07-11-2024,Gaming Console,Germany,0.42,Medium
d1e98188-e8ab-4718-863a-d5b531590342,YouTube,246,Documentary,12-01-2025,Set-top Box,Canada,0.85,Binge
14cd7c63-c86b-420c-b998-d6e0f997b181,Hotstar,57,Comedy,11-07-2024,Mobile,Australia,0.48,Medium
b3975bec-aaad-4ee7-9b53-d5791ee4f754,Prime Video,269,Crime,01-04-2024,Tablet,France,0.45,Binge
94563b6f-9c58-414d-99f3-0f6e59f95b5f,SonyLiv,73,Drama,06-04-2024,Gaming Console,Canada,0.89,Medium
6c6492c5-3a90-49aa-bcdd-ced071dcdf49,Hotstar,44,Thriller,20-05-2024,Tablet,Germany,0.9,Medium
5525c544-b2ac-456c-b57d-41fa93adb371,Zee5,188,Crime,13-09-2024,Set-top Box,South Korea,0.52,Binge
848c2a79-0898-4642-bb89-6b4b3dade83a,Netflix,137,Adventure,07-02-2024,Mobile,India,0.21,Long
d8fb37ec-0224-46d4-9b66-f76e7c1ca2d9,Zee5,60,History,03-09-2024,Smart TV,South Korea,0.35,Medium
47a651e9-84fa-4938-a4c6-4260b8e4698a,SonyLiv,259,Action,12-09-2024,Tablet,UAE,0.93,Binge
a64e55cd-6409-4dfc-b9e1-96de5e1c6da5,YouTube,9,Thriller,17-03-2025,Mobile,Spain,0.92,Short
659975a4-ae56-4708-ba4b-1afee867d024,Zee5,73,Music,12-02-2025,Smart TV,India,0.56,Medium
3c44623f-fc62-4e95-84fb-90b10a82cd33,SonyLiv,56,Drama,24-10-2024,Gaming Console,Italy,0.44,Medium
c807702a-98e5-4582-8fa0-4cc1adb61ab3,Netflix,102,Documentary,25-03-2024,Set-top Box,France,0.44,Long
